aimd,50,1,2398,2398,0,0,7995752,12671772,14855244,477.66,4,5,1,0,512,4096,2398,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,70,1,2172,2172,0,0,8026733,12445975,14215261,432.76,4,5,1,0,512,4096,2172,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,70,1,2334,2334,0,0,7554287,10663281,12885453,465.40,4,5,1,0,512,4096,2334,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,70,1,2460,2460,0,0,7933234,10818810,13970084,490.40,4,5,1,0,512,4096,2460,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,90,1,2324,2324,0,0,7487889,11280007,13359510,463.18,4,5,1,0,512,4096,2324,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,90,1,2013,2013,0,0,8924437,12884245,14507032,401.26,4,5,1,0,512,4096,2013,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,90,1,2032,2032,0,0,9145416,13289903,15666544,405.09,4,5,1,0,512,4096,2032,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,10,2,2448,2448,0,0,6342209,9447555,11829866,488.13,4,5,1,0,512,4096,2448,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,10,2,1846,1846,0,0,8847459,12385402,14250007,367.63,4,5,1,0,512,4096,1846,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,10,2,2228,2228,0,0,8582603,14212288,16684479,443.76,4,5,1,0,512,4096,2228,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,30,2,3019,3019,0,0,4511815,9296398,11934027,602.19,4,5,1,0,512,4096,3019,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,30,2,1792,1792,0,0,9168239,13268157,15335021,356.71,4,5,1,0,512,4096,1792,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,30,2,1820,1820,0,0,11212684,14648308,16065717,362.25,4,5,1,0,512,4096,1820,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,50,2,2023,2023,0,0,8493505,12658513,15066715,402.91,4,5,1,0,512,4096,2023,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,50,2,2035,2035,0,0,8316657,11328664,13284840,405.33,4,5,1,0,512,4096,2035,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,50,2,2002,2002,0,0,8975043,13234481,16076609,398.80,4,5,1,0,512,4096,2002,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,70,2,2193,2193,0,0,8117700,11142627,13914407,437.05,4,5,1,0,512,4096,2193,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,70,2,2437,2437,0,0,7081748,10073616,13368061,485.89,4,5,1,0,512,4096,2437,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,70,2,2181,2181,0,0,8704316,13865838,17834759,434.77,4,5,1,0,512,4096,2181,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,90,2,3015,3015,0,0,5391441,10339415,12489139,601.05,4,5,1,0,512,4096,3015,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,90,2,3251,3251,0,0,4669606,9745399,12405180,647.58,4,5,1,0,512,4096,3251,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,90,2,2421,2421,0,0,8095372,12286751,14796584,482.26,4,5,1,0,512,4096,2421,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,10,3,1981,1981,0,0,8079432,11491158,14488607,393.97,4,5,1,0,512,4096,1981,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,10,3,2000,2000,0,0,8281382,12805410,15172352,398.80,4,5,1,0,512,4096,2000,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,10,3,2322,2322,0,0,8284821,10933383,12406803,462.64,4,5,1,0,512,4096,2322,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,30,3,1863,1863,0,0,8853058,12634552,14226300,371.14,4,5,1,0,512,4096,1863,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,30,3,2083,2083,0,0,7573847,12696222,14615858,415.50,4,5,1,0,512,4096,2083,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,30,3,2729,2729,0,0,7666027,11096373,13230829,544.18,4,5,1,0,512,4096,2729,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,50,3,2061,2061,0,0,8018545,13280649,15967581,409.76,4,5,1,0,512,4096,2061,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,50,3,1833,1833,0,0,9139998,12930812,15569574,364.90,4,5,1,0,512,4096,1833,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,50,3,2712,2712,0,0,7411869,13331469,15489395,540.33,4,5,1,0,512,4096,2712,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,70,3,1794,1794,0,0,9428536,13451769,14988089,357.63,4,5,1,0,512,4096,1794,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,70,3,1864,1864,0,0,9152758,13111382,14762821,371.39,4,5,1,0,512,4096,1864,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,70,3,2593,2593,0,0,7913728,10128553,10861808,516.79,4,5,1,0,512,4096,2593,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,90,3,2048,2048,0,0,8384314,13522530,15422138,407.68,4,5,1,0,512,4096,2048,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,90,3,2795,2795,0,0,5511764,11597424,13979538,556.58,4,5,1,0,512,4096,2795,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,90,3,2012,2012,0,0,9074840,13526682,16123204,400.63,4,5,1,0,512,4096,2012,type3_numa_node1,32
